Device Name,3550FW - 3103353
Device Model,3550FW
Serial Number,3103353
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Compass Magnetic Direction,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,%,inHg,ft,inHg,mph,°F,°F,Deg,°F
2025-10-02 01:03:39 PM,78.0,64.0,46.9,29.37,519,29.37,1.6,76.8,56.1,271,77.9,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:03:44 PM,78.5,64.4,47.0,29.37,521,29.37,1.6,77.4,56.7,271,78.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:03:49 PM,78.2,63.9,46.1,29.36,527,29.36,1.0,76.8,55.8,270,78.1,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:03:54 PM,77.6,63.0,44.9,29.36,524,29.36,1.0,75.9,54.6,270,77.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:03:59 PM,77.9,63.0,44.4,29.36,524,29.36,1.0,76.1,54.5,270,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:04 PM,78.1,63.1,44.1,29.36,524,29.36,1.0,76.5,54.5,269,78.1,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:09 PM,78.3,63.1,43.9,29.37,524,29.37,1.9,76.6,54.5,269,78.3,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:14 PM,77.6,62.6,43.7,29.35,535,29.36,3.3,75.9,53.8,269,77.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:19 PM,77.0,62.1,43.7,29.37,516,29.37,1.6,75.2,53.3,266,77.0,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:24 PM,77.5,62.6,44.2,29.37,519,29.37,0.0,75.7,54.0,266,77.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:29 PM,77.8,63.0,44.5,29.37,519,29.37,1.2,76.1,54.5,271,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:34 PM,77.6,63.0,44.9,29.37,521,29.37,1.5,75.9,54.5,269,77.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:39 PM,77.7,63.1,45.1,29.37,521,29.37,1.7,76.3,54.8,268,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:44 PM,77.8,63.1,45.0,29.37,521,29.37,2.0,76.1,54.7,268,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:49 PM,77.8,63.1,44.8,29.37,519,29.37,2.4,76.1,54.6,269,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:54 PM,77.7,63.0,44.6,29.37,516,29.37,1.6,75.9,54.4,268,77.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:04:59 PM,77.5,62.8,44.5,29.37,519,29.37,2.0,75.7,54.2,269,77.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:04 PM,77.7,63.0,44.4,29.37,516,29.38,1.3,76.1,54.3,269,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:09 PM,77.8,63.0,44.4,29.37,516,29.38,1.1,76.1,54.4,269,77.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:14 PM,77.4,62.8,44.5,29.37,516,29.38,2.6,75.7,54.1,269,77.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:19 PM,77.0,62.4,44.5,29.37,516,29.38,2.8,75.2,53.8,269,77.0,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:24 PM,76.5,61.9,44.5,29.37,516,29.38,2.9,74.7,53.3,268,76.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:29 PM,75.8,61.5,44.5,29.37,519,29.37,2.4,73.9,52.7,269,75.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:34 PM,75.7,61.5,44.7,29.37,519,29.37,1.7,73.9,52.7,268,75.7,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:39 PM,75.9,61.7,44.9,29.37,519,29.37,1.1,74.1,53.0,269,75.9,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:44 PM,76.3,62.2,45.7,29.37,521,29.37,0.0,74.5,53.8,270,76.1,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:49 PM,76.7,62.6,46.1,29.37,516,29.37,1.1,75.0,54.4,269,76.6,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:54 PM,77.0,63.0,46.1,29.37,519,29.37,0.0,75.2,54.7,269,76.8,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:05:59 PM,77.4,63.3,46.3,29.37,521,29.37,0.0,75.9,55.2,269,77.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:04 PM,77.6,63.7,47.0,29.37,521,29.37,0.8,76.3,55.8,269,77.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:09 PM,77.7,63.9,47.1,29.37,521,29.37,0.0,76.3,55.9,269,77.5,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:14 PM,77.9,63.9,47.2,29.37,521,29.37,0.0,76.8,56.2,269,77.9,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:19 PM,78.3,64.4,47.8,29.36,524,29.36,0.0,77.2,56.9,269,78.3,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:24 PM,78.3,64.8,48.8,29.37,524,29.37,0.0,77.4,57.4,269,78.3,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:29 PM,78.5,65.1,48.8,29.36,527,29.36,0.0,77.7,57.7,269,78.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:34 PM,78.5,64.9,48.5,29.36,527,29.36,0.0,77.7,57.5,269,78.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:39 PM,78.4,64.6,48.1,29.36,530,29.36,0.0,77.2,57.2,269,78.3,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:44 PM,78.6,64.6,47.3,29.36,530,29.36,0.8,77.4,56.9,268,78.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:49 PM,78.9,64.8,46.9,29.36,530,29.36,0.0,77.9,57.0,269,78.8,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:54 PM,79.1,64.6,46.4,29.36,532,29.36,0.0,77.9,56.7,268,79.0,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:06:59 PM,79.0,64.4,45.9,29.36,532,29.36,1.4,77.7,56.4,269,78.8,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
2025-10-02 01:07:04 PM,78.5,64.0,45.3,29.35,535,29.36,2.6,77.2,55.7,269,78.4,session,"Session - Oct 2, 2025 1:03:39 PM",2025-10-02 01:03:39 PM 1:03:39 PM,01:16:58,,,,Enter Notes
