Device Name,3550FW - 3109168
Device Model,3550FW
Serial Number,3109168
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Compass Magnetic Direction,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,%,inHg,ft,inHg,mph,°F,°F,Deg,°F
2025-10-03 05:51:15 PM,78.8,63.7,44.2,29.21,675,29.21,0.8,77.2,55.1,282,78.6,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:20 PM,79.0,64.0,44.5,29.21,673,29.21,1.1,77.7,55.5,282,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:25 PM,79.1,64.0,44.5,29.21,675,29.21,1.0,77.7,55.7,282,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:30 PM,79.2,64.2,44.5,29.21,675,29.21,1.0,77.9,55.8,281,79.2,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:35 PM,79.3,64.2,44.5,29.21,673,29.21,0.0,77.9,55.8,281,79.2,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:40 PM,79.4,64.4,44.6,29.21,675,29.21,0.0,78.1,56.0,281,79.3,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:45 PM,79.3,64.4,44.6,29.21,675,29.21,0.0,77.9,55.9,281,79.2,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:50 PM,79.5,64.4,44.6,29.21,675,29.21,1.1,78.1,56.0,281,79.3,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:51:55 PM,79.1,64.0,44.4,29.21,673,29.21,1.1,77.7,55.6,281,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:00 PM,79.1,63.9,44.1,29.21,675,29.21,1.3,77.7,55.4,281,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:05 PM,79.0,63.7,44.0,29.21,675,29.21,0.8,77.7,55.2,281,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:10 PM,79.1,63.9,43.9,29.21,675,29.21,0.8,77.5,55.3,281,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:15 PM,79.0,63.7,44.0,29.21,675,29.21,0.9,77.5,55.2,281,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:20 PM,79.1,63.9,44.0,29.21,673,29.21,0.9,77.5,55.3,282,79.0,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:25 PM,79.0,63.7,44.0,29.21,673,29.21,0.9,77.4,55.2,282,78.8,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:30 PM,78.7,63.5,43.9,29.21,675,29.21,0.0,77.2,54.9,282,78.6,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:35 PM,78.5,63.3,43.9,29.21,675,29.21,0.0,77.0,54.8,282,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:40 PM,78.3,63.1,43.9,29.21,675,29.21,0.9,76.6,54.5,281,78.3,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:45 PM,78.2,63.1,43.9,29.21,675,29.21,0.9,76.5,54.5,281,78.1,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:50 PM,78.0,63.0,44.0,29.21,673,29.21,0.9,76.3,54.4,281,77.9,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:52:55 PM,78.1,63.1,44.0,29.21,675,29.21,0.9,76.5,54.4,281,78.1,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:00 PM,78.2,63.1,44.1,29.21,673,29.21,0.0,76.5,54.5,281,78.1,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:05 PM,78.3,63.3,44.2,29.21,675,29.21,0.7,76.8,54.7,281,78.3,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:10 PM,78.2,63.3,44.5,29.21,673,29.21,0.9,76.5,54.8,281,78.1,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:15 PM,78.3,63.5,44.7,29.21,673,29.21,0.0,76.8,55.1,281,78.3,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:20 PM,78.4,63.7,44.8,29.21,678,29.21,1.0,77.0,55.2,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:25 PM,78.5,63.9,44.9,29.21,673,29.21,0.0,77.0,55.4,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:30 PM,78.6,63.9,45.1,29.21,675,29.21,0.8,77.2,55.5,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:35 PM,78.5,63.9,45.2,29.21,675,29.21,0.8,77.2,55.5,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:40 PM,78.5,63.9,45.2,29.21,673,29.21,1.0,77.2,55.5,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:45 PM,78.5,63.9,45.1,29.21,675,29.21,0.9,77.2,55.5,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
2025-10-03 05:53:50 PM,78.5,63.7,45.0,29.21,673,29.21,0.9,77.2,55.4,281,78.4,session,"Session - Oct 3, 2025 5:51:11 PM",2025-10-03 05:51:11 PM 5:51:11 PM,01:09:48,,,,Enter Notes
